(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(1.7251,1.06482)
(0.235107,1)
(2.35437,2.3949)
(0.324219,-1.75208)
(1.05334,-1.62537)
(1.4585,-1.79028)
(-0.928589,0.220093)
(-2.02759,-1.01062)
(-1.5116,0.929077)
(-1.4231,0.272217)
(2.71509,0.32251)
(-1.02429,-1.31665)
(2.28723,3.23682)
(0.531616,0.0844727)
(-1.59888,1.98499)
(-0.897583,-2.3385)
(1.3634,-2.87793)
(-2.66309,-2.29846)
(0.25,0.763672)
(1.65784,-1.19275)
(-1.64575,-1.47571)
(-0.500732,0.274414)
(0.0748291,0.780762)
(0.877197,-0.290405)
(3.6958,0.412842)
(0.0748291,1.64905)
(0.278809,-3.21008)
(-1.0509,-1.6521)
(-0.235474,-0.237183)
(1.51453,0.309082)
(1.10352,1.5116)
(-2.14172,-0.937378)
(-0.737915,-2.64746)
(-1.34583,-0.865967)
(2.47998,1.62366)
(-1.17859,-1.96289)
(-2.60168,0.0783691)
(1.12732,-0.499023)
(-3.1344,-1.25183)
(-2.60437,0.480225)
(2.10583,1.4126)
(2.33484,1.04871)
(2.73047,2.74866)
(-0.201538,-1.29028)
(-0.0445557,2.40918)
(0.77002,0.785645)
(-0.778442,1.28162)
(1.22656,0.127808)
(0.815674,1.15002)
(0.380859,-4.26636)
(0.0479736,2.21851)
(1.14197,-0.83374)
(3.51807,1.37842)
(2.76611,0.310059)
(3.14111,0.844604)
(0.24231,2.53723)
(1.20593,1.81274)
(0.547485,2.59326)
(-2.71887,2.16113)
(0.626343,1.12671)
(-1.02954,-1.96301)
(0.596802,-5.18811)
(3.04456,-2.23364)
(1.64307,3.17017)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0.440918,-0.171265)
(-0.57373,-0.839478)
(-1.39368,0.0509033)
(1.84656,1.53943)
(1.04736,0.716553)
(-0.153687,0.590454)
(-0.586182,0.0645752)
(0.884521,-0.0557861)
(-0.47583,-0.616089)
(0.21167,2.75916)
(-3.17554,-0.432739)
(-0.902466,-0.566528)
(0.364868,-0.134399)
(0.71814,1.07471)
(-0.784912,1.68079)
(-0.812134,-0.662354)
(0.227417,0.267822)
(-0.315552,-1.48633)
(-0.226074,-3.62097)
(0.0292969,0.731201)
(1.42175,0.378784)
(0.620239,-1.53833)
(-0.896851,0.859619)
(-1.89197,-0.62854)
(0.243042,0.725342)
(1.2229,-1.18555)
(-1.36572,0.236206)
(2.78308,1.23291)
(-0.141357,-0.547607)
(0.13147,1.63428)
(-0.810913,-1.44653)
(-0.0827637,-0.933105)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-2.29712,0.222046)
(-0.442017,3.05615)
(-5.922,0.261353)
(-1.28479,-1.60657)
(-1.85474,1.2395)
(-0.0994873,0.946289)
(-2.33911,0.756226)
(2.70508,4.21423)
(-3.11609,-2.89819)
(-2.13843,1.93384)
(3.53308,-2.56738)
(0.0285645,-0.981445)
(-1.64478,-1.02893)
(-1.91919,-4.14575)
(-0.0501709,0.754395)
(2.60779,-2.86133)
(2.42773,-1.92859)
(2.80652,5.54614)
(2.54517,-0.441895)
(-2.97302,0.0345459)
(1.03479,-3.02039)
(-2.07263,2.55481)
(-2.53442,1.01172)
(-0.241943,2.14746)
(2.94226,1.17114)
(2.26062,0.71814)
(2.86401,0.0493164)
(2.13733,-0.712646)
(-1.31995,1.9541)
(-0.63562,0.751587)
(-2.26941,0.973267)
(-2.04248,3.77405)
(-0.948486,-5.51758)
(0.101318,-1.2406)
(-1.09033,4.33667)
(3.2915,0.637451)
(3.89819,1.57434)
(-0.944458,0.674072)
(2.4458,3.49341)
(-0.953857,2.62085)
(1.85474,0.411987)
(1.47644,2.52063)
(-2.63171,-1.06006)
(-0.946411,-1.42017)
(-7.02441,-2.86877)
(0.715942,-0.823975)
(-0.584229,-3.8783)
(-0.332153,2.71887)
(-0.176392,-2.30713)
(3.18591,-4.4425)
(1.58862,1.90955)
(-0.879761,0.88623)
(0.736816,-3.53076)
(1.40466,0.898315)
(-1.21228,-5.44727)
(-0.535034,1.19568)
(-6.55896,1.42798)
(-3.00403,-0.509644)
(2.58667,-3.43445)
(1.64075,-4.08459)
(2.27869,-0.663574)
(-2.34363,0.845093)
(-2.51892,-1.90686)
(-1.48828,-0.440918)
(-0.340942,0.134277)
(-2.07629,-0.599365)
(6.78101,-2.229)
(0.827637,0.788452)
(-4.2262,-0.91394)
(-3.73901,1.03296)
(1.29993,-3.16736)
(0.0196533,1.77356)
(1.75403,-4.37317)
(3.17065,2.30762)
(2.05054,-3.30457)
(-5.08496,-6.47424)
(3.6759,-2.65039)
(-3.00964,0.25)
(-1.3761,-5.02087)
(4.79358,-0.267334)
(0.0628662,4.30713)
(2.94958,2.08923)
(-3.24646,0.721313)
(0.556152,-0.769897)
(-2.89441,0.326782)
(-1.14172,-1.79089)
(-2.34644,0.452637)
(-2.21667,-0.745239)
(-1.19885,-2.72961)
(-3.25269,0.701416)
(4.66272,-0.750854)
(1.6543,3.91223)
(-1.53271,-0.228149)
(2.35913,-4.19971)
(-3.70239,-2.14502)
(-0.717407,-1.59814)
(-3.88196,2.15332)
(-1.77502,-0.73645)
(0.654419,-4.82544)
(1.78894,-3.99536)
(-1.75391,-0.262939)
(1.19116,-1.76697)
(-0.140747,-4.48804)
(1.63892,-2.48853)
(-4.51917,-1.20605)
(0.765869,1.84229)
(-2.55737,0.979614)
(-2.60315,-4.22473)
(3.90076,-0.366577)
(-1.40222,-0.116699)
(-4.17212,-1.2876)
(-1.21436,2.09082)
(1.02686,2.56104)
(-1.23096,-6.2395)
(-3.4198,-6.98767)
(-1.04431,0.580444)
(4.72693,0.282837)
(3.12085,4.49805)
(3.45569,-5.0293)
(-4.05066,1.16809)
(3.9165,-0.296753)
(-0.3573,-6.55334)
(-5.6554,-2.96863)
(-0.956055,3.76575)
(-6.09705,-1.71667)
(0.850708,-1.03101)
(-6.35571,2.16919)
(3.19177,-2.11426)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-2.29651,1.5365)
(2.20386,1.08826)
(1.47375,-0.0281982)
(-1.0321,-0.00500488)
(1.04492,0.600952)
(1.22473,-0.908325)
(-2.60706,-1.42859)
(1.04907,-1.46594)
(-0.226074,-2.88757)
(-1.40454,0.0588379)
(-0.389526,2.4873)
(0.608521,0.670776)
(0.916016,2.93408)
(-3.56934,-2.45972)
(1.46338,-0.572021)
(0.18811,2.44336)
(-1.1897,-0.667236)
(-2.28345,-2.25305)
(-0.934448,-0.505493)
(-1.42493,0.095459)
(0.251953,-0.805298)
(1.84729,-1.72144)
(2.45776,1.86865)
(0.578857,1.19141)
(-2.63208,-1.51428)
(-0.844116,2.11951)
(-1.82434,-2.87415)
(2.22168,-1.6637)
(-0.377563,3.70508)
(3.32751,0.519775)
(0.784302,0.569702)
(0.0537109,-0.429443)
(3.06079,1.35852)
(0.549805,1.48572)
(-1.72656,0.421387)
(0.201294,-1.67322)
(-1.5249,1.28577)
(0.913696,-0.0806885)
(2.22412,0.276978)
(-0.928589,-1.57043)
(0.593994,-1.41223)
(-0.969727,-4.67151)
(-3.39661,1.14417)
(-1.91553,-0.635254)
(0.757813,-4.38525)
(2.48938,-1.34534)
(1.16943,-0.359741)
(1.07251,-0.952881)
(0.319458,2.18945)
(1.28491,-0.0925293)
(2.25085,1.23804)
(2.7179,0.341064)
(1.91504,-2.12671)
(5.23389,-1.63428)
(-2.11279,2.81177)
(1.26196,1.13867)
(1.91895,-0.715088)
(1.35339,-0.29541)
(-1.37793,-3.37988)
(-1.3949,0.89978)
(0.756836,-1.03992)
(3.43433,-1.00439)
(1.59155,4.3103)
(3.4906,-0.0969238)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-0.85498,1.16028)
(-0.254639,-1.93311)
(-0.488037,-0.567261)
(-0.448975,0.0924072)
(-1.13525,0.357544)
(-1.02637,1.02283)
(1.92004,0.693481)
(0.359863,-1.43237)
(-0.95459,-1.17688)
(-0.435669,0.864136)
(1.12317,-1.62524)
(0.0430908,0.728638)
(-0.710449,1.71619)
(-1.42627,-0.390381)
(0.528564,2.58801)
(1.11621,-1.23071)
(0.363037,-0.544556)
(-0.880371,-0.880737)
(0.636597,-0.382202)
(-0.0655518,1.50647)
(-0.447144,2.23193)
(-1.53271,-3.21228)
(-0.601807,0.307861)
(0.604614,-0.430908)
(0.064209,0.877319)
(0.605469,-1.16809)
(-1.02405,1.69373)
(-2.03247,-0.781372)
(-0.547363,0.0593262)
(-1.33911,4.39941)
(-1.01111,0.617065)
(-1.11182,-0.684692)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(4.02051,-1.28711)
(0.968018,2.91479)
(0.766357,2.61279)
(1.77795,-1.46082)
(1.35278,-2.02649)
(0.690552,-0.756226)
(-5.75842,-2.34851)
(-3.93689,2.65393)
(0.514038,-1.95593)
(1.97156,0.688721)
(0.233276,-2.05176)
(1.64209,1.31799)
(-1.60791,0.502441)
(2.04846,5.23035)
(-1.84619,-0.371216)
(-0.665283,2.3457)
(2.69128,0.865601)
(-3.54529,-2.51624)
(-3.41052,4.40283)
(1.8689,1.67114)
(0.289307,0.862427)
(0.000366211,-3.56995)
(1.56055,1.32312)
(3.08105,4.81763)
(-2.49097,0.870239)
(4.14636,0.859619)
(0.309204,2.01404)
(0.929321,-1.32471)
(4.10071,3.7937)
(-0.993286,1.32373)
(0.123901,-0.157227)
(0.656982,-3.90576)
(2.09949,-5.52832)
(3.10229,-0.630859)
(-3.56274,-0.251831)
(-5.22827,0.125977)
(0.716919,1.58069)
(1.23181,-0.219849)
(3.45166,-0.639648)
(0.209106,2.21655)
(-1.41919,-1.26282)
(0.803467,4.50208)
(1.16748,-3.1991)
(-1.03113,1.13391)
(2.09924,-2.12183)
(-2.80798,-0.595215)
(-2.44226,-3.15491)
(0.346924,-1.6051)
(0.569336,1.45996)
(-2.27991,-0.525391)
(-2.03259,1.13074)
(-0.287109,0.89624)
(2.43762,-0.859131)
(-2.57239,-1.74817)
(2.28528,0.333252)
(0.207764,-2.10413)
(0.598145,-2.98218)
(0.778931,-2.9425)
(-5.81506,-1.37866)
(-1.81995,0.281128)
(0.860596,0.380859)
(-1.05127,1.09119)
(0.645142,1.63416)
(-3.35986,-1.20752)
(2.79016,-1.86438)
(-0.625244,5.70166)
(-0.211792,1.55469)
(0.927734,-1.15576)
(-2.34412,0.236816)
(1.72021,4.87622)
(-3.04187,-1.92969)
(-1.50537,-0.0371094)
(-5.02283,-0.375)
(3.14636,3.09424)
(2.66895,3.47778)
(-1.19763,4.42786)
(0.362549,-2.65735)
(3.23206,-3.6189)
(0.689087,-0.928589)
(-3.12012,0.585693)
(-2.35376,1.82996)
(4.53149,-1.13232)
(-1.95789,1.16443)
(-2.41077,-0.0632324)
(1.02563,-0.378174)
(-4.83289,-2.37988)
(0.990112,-2.31995)
(1.95679,-3.104)
(-2.52808,2.09631)
(1.00342,2.42688)
(-1.20227,-0.849854)
(-1.67798,0.189087)
(0.745483,-1.40625)
(-0.422119,2.41272)
(0.757935,-2.61414)
(4.94409,-2.22961)
(5.40417,-0.498535)
(2.85962,-1.97388)
(-0.286255,-2.33496)
(0.537354,3.755)
(3.19104,2.93347)
(-2.53687,-2.12158)
(-4.77332,-2.1449)
(0.613525,0.0577393)
(0.0524902,-0.964722)
(1.86829,0.253052)
(-7.74683,4.01086)
(2.54724,0.91748)
(3.37732,-1.25977)
(1.47327,-0.392944)
(-3.97314,0.756104)
(-4.04846,-5.33691)
(2.27173,0.724121)
(3.55554,-0.186401)
(-2.16675,-0.176025)
(5.73633,0.312622)
(3.70288,-4.68835)
(-4.23596,-4.36206)
(1.14819,-1.65784)
(2.69678,1.04346)
(-0.611328,-1.4342)
(-2.47021,-0.126465)
(-3.30579,3.54846)
(3.72241,-3.04565)
(4.43542,-1.60864)
(4.69507,0.358521)
(-1.16907,1.30688)
(-1.31836,1.53149)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-0.0313721,-1.58728)
(-2.03223,3.33032)
(-2.36292,1.40674)
(1.89368,-0.0253906)
(-1.16211,-0.336792)
(-0.873047,0.738281)
(2.92444,4.28271)
(-0.506714,0.565063)
(0.929443,-0.400513)
(0.831665,3.72314)
(0.704468,0.833374)
(-0.294678,1.87329)
(0.387085,-3.0603)
(2.44446,-0.315063)
(2.51208,0.658936)
(1.62244,2.82642)
(1.45483,0.964478)
(-0.244141,-1.3147)
(-0.274902,-0.886963)
(-0.621948,0.980469)
(1.55701,-1.41223)
(0.337158,0.232056)
(0.987183,-2.05298)
(-4.45203,-3.14111)
(0.765137,0.214844)
(-3.16882,2.06287)
(-0.588867,-1.00671)
(2.83777,4.80469)
(-0.974976,1.90918)
(0.24707,-3.49292)
(-0.932373,2.81909)
(-1.68127,-3.35168)
(-2.427,-0.621094)
(-1.0293,2.44397)
(-1.72766,-1.60144)
(-2.65283,-0.417969)
(-0.531738,1.0675)
(1.41809,0.384644)
(0.442261,0.234131)
(-0.041748,-1.20215)
(0.513672,-0.0761719)
(0.310303,-3.95313)
(-1.50024,-3.36243)
(0.960083,-1.69995)
(1.69336,3.93469)
(0.96106,-2.18652)
(-0.172974,-3.67981)
(-0.31311,3.66064)
(0.847656,0.493652)
(-2.46887,-0.359009)
(-2.03259,0.0426025)
(-4.21045,0.964478)
(-0.798706,0.471313)
(-1.19958,0.316528)
(2.42456,1.1687)
(0.315674,1.29395)
(1.17542,-2.38757)
(-1.18823,-3.40771)
(2.64539,2.80481)
(2.49011,-3.03296)
(0.93103,3.62476)
(0.380005,1.0105)
(6.34558,-1.39075)
(-4.64648,-3.6593)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(-0.507568,-0.55603)
(-0.0567627,0.83313)
(1.51147,0.706177)
(-0.753052,0.640747)
(3.26501,0.190308)
(0.656738,-0.398193)
(-2.13953,-0.879395)
(1.39087,0.233154)
(0.0526123,0.377441)
(-1.19373,0.216553)
(-1.63257,0.671753)
(0.216187,1.44177)
(-0.614258,0.751221)
(0.980225,0.752441)
(1.65723,-0.587036)
(-0.869019,0.982666)
(0.186279,-0.83313)
(-0.665161,-0.547607)
(0.334839,-0.322632)
(-1.17322,1.30054)
(1.16882,-1.72192)
(1.79102,0.241699)
(-0.699097,1.01965)
(0.479004,-0.604614)
(1.28467,-0.081665)
(-0.183838,0.71875)
(-0.530029,-0.268311)
(-1.1416,-0.171143)
(-1.50391,2.72827)
(-0.630737,-1.24414)
(-2.21082,-1.08875)
(-0.968994,-4.45032)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,0)///////////////////////////////////////////////////////////////////////////////////////////////////////////////////
(-0.589355,-0.488159)
(0.645508,0.40332)
(1.026,1.11768)
(-0.026123,-0.277222)
(-3.35144,-1.87805)
(0.335693,-2.67798)
(-2.98315,-0.0788574)
(3.69104,1.77844)
(-0.127563,2.36133)
(-1.18665,-0.82605)
(-1.19299,-2.12854)
(-1.51038,1.93262)
(-2.02563,-0.487305)
(-2.3938,-2.73828)
(0.513062,0.293701)
(-2.69324,2.61755)
(-2.73865,1.16833)
(0.73999,0.121216)
(-0.111084,1.52942)
(3.18262,-0.764404)
(-2.79529,-0.837769)
(2.64917,2.50549)
(-0.467529,2.578)
(0.204346,1.08582)
(-0.688599,2.31165)
(-7.98694,-0.871826)
(-0.570801,0.570923)
(2.87878,-0.270874)
(-0.966187,-0.618408)
(-5.08008,-3.63647)
(-0.338745,-0.74353)
(-0.130249,0.786255)
(4.70618,-2.78674)
(-4.02527,-0.720337)
(-0.602173,-1.68298)
(4.0625,-0.771118)
(0.906738,0.879883)
(-3.85388,-1.92358)
(2.24951,0.564819)
(0.727783,-2.37268)
(0.378296,2.69531)
(1.77136,1.22876)
(3.15991,-2.81787)
(-2.54993,2.07861)
